"UserName","Name","Service","Host"
"HOUC-L-W540G2HM$","HOUC-L-W540G2HM","TERMSRV","HOUC-L-W540G2HM,HOUC-L-W540G2HM.solomonedwards.com"
"HOUC-L-W540G2HM$","HOUC-L-W540G2HM","RestrictedKrbHost","HOUC-L-W540G2HM,HOUC-L-W540G2HM.solomonedwards.com"
"HOUC-L-W540G2HM$","HOUC-L-W540G2HM","HOST","HOUC-L-W540G2HM,HOUC-L-W540G2HM.solomonedwards.com"
"PB440G5-002118$","PB440G5-002118","RestrictedKrbHost","PB440G5-002118,PB440G5-002118.solomonedwards.com"
"PB440G5-002118$","PB440G5-002118","HOST","PB440G5-002118,PB440G5-002118.solomonedwards.com"
"HOUB-L-W540G2HM$","HOUB-L-W540G2HM","RestrictedKrbHost","HOUB-L-W540G2HM,HOUB-L-W540G2HM.solomonedwards.com"
"HOUB-L-W540G2HM$","HOUB-L-W540G2HM","HOST","HOUB-L-W540G2HM,HOUB-L-W540G2HM.solomonedwards.com"
"TIM-LENOVO$","TIM-LENOVO","RestrictedKrbHost","TIM-LENOVO,Tim-Lenovo.solomonedwards.com"
"TIM-LENOVO$","TIM-LENOVO","HOST","TIM-LENOVO,Tim-Lenovo.solomonedwards.com"
"SOLOMON-SP-FE02$","SOLOMON-SP-FE02","TERMSRV","SOLOMON-SP-FE02,SOLOMON-SP-FE02.solomonedwards.com"
"SOLOMON-SP-FE02$","SOLOMON-SP-FE02","WSMAN","SOLOMON-SP-FE02,SOLOMON-SP-FE02.solomonedwards.com"
"SOLOMON-SP-FE02$","SOLOMON-SP-FE02","RestrictedKrbHost","SOLOMON-SP-FE02,SOLOMON-SP-FE02.solomonedwards.com"
"SOLOMON-SP-FE02$","SOLOMON-SP-FE02","HOST","SOLOMON-SP-FE02,SOLOMON-SP-FE02.solomonedwards.com"
"HOU-L-444016Y1$","HOU-L-444016Y1","RestrictedKrbHost","HOU-L-444016Y1,HOU-L-444016Y1.solomonedwards.com"
"HOU-L-444016Y1$","HOU-L-444016Y1","HOST","HOU-L-444016Y1,HOU-L-444016Y1.solomonedwards.com"
"SF6420-93M1FS1$","SF6420-93M1FS1","RestrictedKrbHost","SF6420-93M1FS1,SF6420-93M1FS1.solomonedwards.com"
"SF6420-93M1FS1$","SF6420-93M1FS1","HOST","SF6420-93M1FS1,SF6420-93M1FS1.solomonedwards.com"
"SOLOMON-SP-FE01$","SOLOMON-SP-FE01","TERMSRV","SOLOMON-SP-FE01,SOLOMON-SP-FE01.solomonedwards.com"
"SOLOMON-SP-FE01$","SOLOMON-SP-FE01","WSMAN","SOLOMON-SP-FE01,SOLOMON-SP-FE01.solomonedwards.com"
"SOLOMON-SP-FE01$","SOLOMON-SP-FE01","RestrictedKrbHost","SOLOMON-SP-FE01,SOLOMON-SP-FE01.solomonedwards.com"
"SOLOMON-SP-FE01$","SOLOMON-SP-FE01","HOST","SOLOMON-SP-FE01,SOLOMON-SP-FE01.solomonedwards.com"
"HOUE-S-SURF1253$","HOUE-S-SURF1253","RestrictedKrbHost","HOUE-S-SURF1253,HOUE-S-SURF1253.solomonedwards.com"
"HOUE-S-SURF1253$","HOUE-S-SURF1253","HOST","HOUE-S-SURF1253,HOUE-S-SURF1253.solomonedwards.com"
"PHL-L-4404WFC$","PHL-L-4404WFC","RestrictedKrbHost","PHL-L-4404WFC,PHL-L-4404WFC.solomonedwards.com"
"PHL-L-4404WFC$","PHL-L-4404WFC","HOST","PHL-L-4404WFC,PHL-L-4404WFC.solomonedwards.com"
"SOLOMON-SPSRCH$","SOLOMON-SPSRCH","TERMSRV","Solomon-SPSrch.solomonedwards.com,SOLOMON-SPSRCH"
"SOLOMON-SPSRCH$","SOLOMON-SPSRCH","WSMAN","Solomon-SPSrch.solomonedwards.com,SOLOMON-SPSRCH"
"SOLOMON-SPSRCH$","SOLOMON-SPSRCH","RestrictedKrbHost","Solomon-SPSrch.solomonedwards.com,SOLOMON-SPSRCH"
"SOLOMON-SPSRCH$","SOLOMON-SPSRCH","HOST","Solomon-SPSrch.solomonedwards.com,SOLOMON-SPSRCH"
"DC-L-4440170H$","DC-L-4440170H","RestrictedKrbHost","DC-L-4440170H.solomonedwards.com,DC-L-4440170H"
"DC-L-4440170H$","DC-L-4440170H","HOST","DC-L-4440170H.solomonedwards.com,DC-L-4440170H"
"PERSONAL-PC$","PERSONAL-PC","RestrictedKrbHost","PERSONAL-PC,PERSONAL-PC.solomonedwards.com"
"PERSONAL-PC$","PERSONAL-PC","HOST","PERSONAL-PC,PERSONAL-PC.solomonedwards.com"
"SOLOMON-WEBAPPS$","SOLOMON-WEBAPPS","TERMSRV","SOLOMON-WEBAPPS,SOLOMON-WebApps.solomonedwards.com"
"SOLOMON-WEBAPPS$","SOLOMON-WEBAPPS","WSMAN","SOLOMON-WebApps,SOLOMON-WebApps.solomonedwards.com"
"SOLOMON-WEBAPPS$","SOLOMON-WEBAPPS","RestrictedKrbHost","SOLOMON-WEBAPPS,SOLOMON-WebApps.solomonedwards.com"
"SOLOMON-WEBAPPS$","SOLOMON-WEBAPPS","HOST","SOLOMON-WEBAPPS,SOLOMON-WebApps.solomonedwards.com"
"PROB440G3-JPOT$","PROB440G3-JPOT","RestrictedKrbHost","PROB440G3-JPOT,PROB440G3-JPOT.solomonedwards.com"
"PROB440G3-JPOT$","PROB440G3-JPOT","HOST","PROB440G3-JPOT,PROB440G3-JPOT.solomonedwards.com"
"PHL-L-E520NRGH$","PHL-L-E520NRGH","RestrictedKrbHost","PHL-L-E520NRGH,PHL-L-E520NRGH.solomonedwards.com"
"PHL-L-E520NRGH$","PHL-L-E520NRGH","HOST","PHL-L-E520NRGH,PHL-L-E520NRGH.solomonedwards.com"
"SOLOMON-SP-AP01$","SOLOMON-SP-AP01","TERMSRV","SOLOMON-SP-AP01,SOLOMON-SP-AP01.solomonedwards.com"
"SOLOMON-SP-AP01$","SOLOMON-SP-AP01","WSMAN","SOLOMON-SP-AP01,SOLOMON-SP-AP01.solomonedwards.com"
"SOLOMON-SP-AP01$","SOLOMON-SP-AP01","RestrictedKrbHost","SOLOMON-SP-AP01,SOLOMON-SP-AP01.solomonedwards.com"
"SOLOMON-SP-AP01$","SOLOMON-SP-AP01","HOST","SOLOMON-SP-AP01,SOLOMON-SP-AP01.solomonedwards.com"
"PHLM-L-E840HA1B$","PHLM-L-E840HA1B","TERMSRV","PHLM-L-E840HA1B.solomonedwards.com,PHLM-L-E840HA1B"
"PHLM-L-E840HA1B$","PHLM-L-E840HA1B","RestrictedKrbHost","PHLM-L-E840HA1B.solomonedwards.com,PHLM-L-E840HA1B"
"PHLM-L-E840HA1B$","PHLM-L-E840HA1B","HOST","PHLM-L-E840HA1B.solomonedwards.com,PHLM-L-E840HA1B"
"PHL-L-E840B2R0$","PHL-L-E840B2R0","RestrictedKrbHost","PHL-L-E840B2R0,PHL-L-E840B2R0.solomonedwards.com"
"PHL-L-E840B2R0$","PHL-L-E840B2R0","HOST","PHL-L-E840B2R0,PHL-L-E840B2R0.solomonedwards.com"
"SOLOMON-SP-DB01$","SOLOMON-SP-DB01","MSSQLSvc","SOLOMON-SP-DB01.solomonedwards.com:1433,SOLOMON-SP-DB01.solomonedwards.com"
"SOLOMON-SP-DB01$","SOLOMON-SP-DB01","WSMAN","SOLOMON-SP-DB01,SOLOMON-SP-DB01.solomonedwards.com"
"SOLOMON-SP-DB01$","SOLOMON-SP-DB01","TERMSRV","SOLOMON-SP-DB01,SOLOMON-SP-DB01.solomonedwards.com"
"SOLOMON-SP-DB01$","SOLOMON-SP-DB01","RestrictedKrbHost","SOLOMON-SP-DB01,SOLOMON-SP-DB01.solomonedwards.com"
"SOLOMON-SP-DB01$","SOLOMON-SP-DB01","HOST","SOLOMON-SP-DB01,SOLOMON-SP-DB01.solomonedwards.com"
"PHLH-L-8460B8HY$","PHLH-L-8460B8HY","TERMSRV","PHLH-L-8460B8HY.solomonedwards.com,PHLH-L-8460B8HY"
"PHLH-L-8460B8HY$","PHLH-L-8460B8HY","RestrictedKrbHost","PHLH-L-8460B8HY,PHLH-L-8460B8HY.solomonedwards.com"
"PHLH-L-8460B8HY$","PHLH-L-8460B8HY","HOST","PHLH-L-8460B8HY,PHLH-L-8460B8HY.solomonedwards.com"
"HOU-L-E84016CZ$","HOU-L-E84016CZ","RestrictedKrbHost","HOU-L-E84016CZ.solomonedwards.com,HOU-L-E84016CZ"
"HOU-L-E84016CZ$","HOU-L-E84016CZ","HOST","HOU-L-E84016CZ.solomonedwards.com,HOU-L-E84016CZ"
"SOLOMON-SP-AP02$","SOLOMON-SP-AP02","TERMSRV","SOLOMON-SP-AP02.solomonedwards.com,SOLOMON-SP-AP02"
"SOLOMON-SP-AP02$","SOLOMON-SP-AP02","WSMAN","SOLOMON-SP-AP02.solomonedwards.com,SOLOMON-SP-AP02"
"SOLOMON-SP-AP02$","SOLOMON-SP-AP02","RestrictedKrbHost","SOLOMON-SP-AP02.solomonedwards.com,SOLOMON-SP-AP02"
"SOLOMON-SP-AP02$","SOLOMON-SP-AP02","HOST","SOLOMON-SP-AP02.solomonedwards.com,SOLOMON-SP-AP02"
"PHLH-L-EDGE0CMM$","PHLH-L-EDGE0CMM","TERMSRV","PHLH-L-EDGE0CMM.solomonedwards.com,PHLH-L-EDGE0CMM"
"PHLH-L-EDGE0CMM$","PHLH-L-EDGE0CMM","RestrictedKrbHost","PHLH-L-EDGE0CMM.solomonedwards.com,PHLH-L-EDGE0CMM"
"PHLH-L-EDGE0CMM$","PHLH-L-EDGE0CMM","HOST","PHLH-L-EDGE0CMM.solomonedwards.com,PHLH-L-EDGE0CMM"
"PHL-L-P440437H$","PHL-L-P440437H","RestrictedKrbHost","PHL-L-P440437H,PHL-L-P440437H.solomonedwards.com"
"PHL-L-P440437H$","PHL-L-P440437H","HOST","PHL-L-P440437H,PHL-L-P440437H.solomonedwards.com"
"PB440G5-002199$","PB440G5-002199","RestrictedKrbHost","PB440G5-002199,PB440G5-002199.solomonedwards.com"
"PB440G5-002199$","PB440G5-002199","HOST","PB440G5-002199,PB440G5-002199.solomonedwards.com"
"PHLC-L-8460B80H$","PHLC-L-8460B80H","TERMSRV","PHLC-L-8460B80H.solomonedwards.com,PHLC-L-8460B80H"
"PHLC-L-8460B80H$","PHLC-L-8460B80H","RestrictedKrbHost","PHLC-L-8460B80H,PHLC-L-8460B80H.solomonedwards.com"
"PHLC-L-8460B80H$","PHLC-L-8460B80H","HOST","PHLC-L-8460B80H,PHLC-L-8460B80H.solomonedwards.com"
"PB440G5-002116$","PB440G5-002116","RestrictedKrbHost","PB440G5-002116,PB440G5-002116.solomonedwards.com"
"PB440G5-002116$","PB440G5-002116","HOST","PB440G5-002116,PB440G5-002116.solomonedwards.com"
"PHLE-S-SURF5053$","PHLE-S-SURF5053","TERMSRV","PHLE-S-SURF5053.solomonedwards.com,PHLE-S-SURF5053"
"PHLE-S-SURF5053$","PHLE-S-SURF5053","RestrictedKrbHost","PHLE-S-SURF5053.solomonedwards.com,PHLE-S-SURF5053"
"PHLE-S-SURF5053$","PHLE-S-SURF5053","HOST","PHLE-S-SURF5053.solomonedwards.com,PHLE-S-SURF5053"
"EB840G5-002178$","EB840G5-002178","RestrictedKrbHost","EB840G5-002178.solomonedwards.com,EB840G5-002178"
"EB840G5-002178$","EB840G5-002178","HOST","EB840G5-002178.solomonedwards.com,EB840G5-002178"
"LATE6420-DTHO$","LATE6420-DTHO","RestrictedKrbHost","LATE6420-DTHO,LATE6420-DTHO.solomonedwards.com"
"LATE6420-DTHO$","LATE6420-DTHO","HOST","LATE6420-DTHO,LATE6420-DTHO.solomonedwards.com"
"PB440G4-2073$","PB440G4-2073","RestrictedKrbHost","PB440G4-2073.solomonedwards.com,PB440G4-2073"
"PB440G4-2073$","PB440G4-2073","HOST","PB440G4-2073.solomonedwards.com,PB440G4-2073"
"HOU-L-P440092B$","HOU-L-P440092B","RestrictedKrbHost","HOU-L-P440092B,HOU-L-P440092B.solomonedwards.com"
"HOU-L-P440092B$","HOU-L-P440092B","HOST","HOU-L-P440092B,HOU-L-P440092B.solomonedwards.com"
"PB440G4-002113$","PB440G4-002113","RestrictedKrbHost","PB440G4-002113,PB440G4-002113.solomonedwards.com"
"PB440G4-002113$","PB440G4-002113","HOST","PB440G4-002113,PB440G4-002113.solomonedwards.com"
"PHL-L-E8401D5Y$","PHL-L-E8401D5Y","RestrictedKrbHost","PHL-L-E8401D5Y,PHL-L-E8401D5Y.solomonedwards.com"
"PHL-L-E8401D5Y$","PHL-L-E8401D5Y","HOST","PHL-L-E8401D5Y,PHL-L-E8401D5Y.solomonedwards.com"
"PB450G6-002251$","PB450G6-002251","RestrictedKrbHost","PB450G6-002251,PB450G6-002251.solomonedwards.com"
"PB450G6-002251$","PB450G6-002251","HOST","PB450G6-002251,PB450G6-002251.solomonedwards.com"
"PHL-L-444029VK$","PHL-L-444029VK","RestrictedKrbHost","PHL-L-444029VK,PHL-L-444029VK.solomonedwards.com"
"PHL-L-444029VK$","PHL-L-444029VK","HOST","PHL-L-444029VK,PHL-L-444029VK.solomonedwards.com"
"PB440G5-002162$","PB440G5-002162","RestrictedKrbHost","PB440G5-002162,PB440G5-002162.solomonedwards.com"
"PB440G5-002162$","PB440G5-002162","HOST","PB440G5-002162,PB440G5-002162.solomonedwards.com"
"PB440G7-002356$","PB440G7-002356","RestrictedKrbHost","PB440G7-002356,PB440G7-002356.solomonedwards.com"
"PB440G7-002356$","PB440G7-002356","HOST","PB440G7-002356,PB440G7-002356.solomonedwards.com"
"CHIC-L-E8403BWR$","CHIC-L-E8403BWR","TERMSRV","CHIC-L-E8403BWR.solomonedwards.com,CHIC-L-E8403BWR"
"CHIC-L-E8403BWR$","CHIC-L-E8403BWR","RestrictedKrbHost","CHIC-L-E8403BWR.solomonedwards.com,CHIC-L-E8403BWR"
"CHIC-L-E8403BWR$","CHIC-L-E8403BWR","HOST","CHIC-L-E8403BWR.solomonedwards.com,CHIC-L-E8403BWR"
"PB440G7-002357$","PB440G7-002357","RestrictedKrbHost","PB440G7-002357,PB440G7-002357.solomonedwards.com"
"PB440G7-002357$","PB440G7-002357","HOST","PB440G7-002357,PB440G7-002357.solomonedwards.com"
"PHLH-L-E520G3E4$","PHLH-L-E520G3E4","RestrictedKrbHost","PHLH-L-E520G3E4,PHLH-L-E520G3E4.solomonedwards.com"
"PHLH-L-E520G3E4$","PHLH-L-E520G3E4","HOST","PHLH-L-E520G3E4,PHLH-L-E520G3E4.solomonedwards.com"
"PB440G5-002142$","PB440G5-002142","RestrictedKrbHost","PB440G5-002142,PB440G5-002142.solomonedwards.com"
"PB440G5-002142$","PB440G5-002142","HOST","PB440G5-002142,PB440G5-002142.solomonedwards.com"
"PHL-L-E520G3E4$","PHL-L-E520G3E4","RestrictedKrbHost","PHL-L-E520G3E4,PHL-L-E520G3E4.solomonedwards.com"
"PHL-L-E520G3E4$","PHL-L-E520G3E4","HOST","PHL-L-E520G3E4,PHL-L-E520G3E4.solomonedwards.com"
"PHLA-L-44406B2L$","PHLA-L-44406B2L","TERMSRV","PHLA-L-44406B2L.solomonedwards.com,PHLA-L-44406B2L"
"PHLA-L-44406B2L$","PHLA-L-44406B2L","RestrictedKrbHost","PHLA-L-44406B2L,PHLA-L-44406B2L.solomonedwards.com"
"PHLA-L-44406B2L$","PHLA-L-44406B2L","HOST","PHLA-L-44406B2L,PHLA-L-44406B2L.solomonedwards.com"
"DCC-L-E8400XDW$","DCC-L-E8400XDW","TERMSRV","DCC-L-E8400XDW.solomonedwards.com,DCC-L-E8400XDW"
"DCC-L-E8400XDW$","DCC-L-E8400XDW","RestrictedKrbHost","DCC-L-E8400XDW,DCC-L-E8400XDW.solomonedwards.com"
"DCC-L-E8400XDW$","DCC-L-E8400XDW","HOST","DCC-L-E8400XDW,DCC-L-E8400XDW.solomonedwards.com"
"HOUC-L-444016RQ$","HOUC-L-444016RQ","TERMSRV","HOUC-L-444016RQ,HOUC-L-444016RQ.solomonedwards.com"
"HOUC-L-444016RQ$","HOUC-L-444016RQ","RestrictedKrbHost","HOUC-L-444016RQ,HOUC-L-444016RQ.solomonedwards.com"
"HOUC-L-444016RQ$","HOUC-L-444016RQ","HOST","HOUC-L-444016RQ,HOUC-L-444016RQ.solomonedwards.com"
"PB440G4-2000$","PB440G4-2000","TERMSRV","PB440G4-2000.solomonedwards.com,PB440G4-2000"
"PB440G4-2000$","PB440G4-2000","RestrictedKrbHost","PB440G4-2000.solomonedwards.com,PB440G4-2000"
"PB440G4-2000$","PB440G4-2000","HOST","PB440G4-2000.solomonedwards.com,PB440G4-2000"
"PHLH-L-TOSH526H$","PHLH-L-TOSH526H","RestrictedKrbHost","PHLH-L-TOSH526H,PHLH-L-TOSH526H.solomonedwards.com"
"PHLH-L-TOSH526H$","PHLH-L-TOSH526H","HOST","PHLH-L-TOSH526H,PHLH-L-TOSH526H.solomonedwards.com"
"HP250G7-002353$","HP250G7-002353","RestrictedKrbHost","HP250G7-002353,HP250G7-002353.solomonedwards.com"
"HP250G7-002353$","HP250G7-002353","HOST","HP250G7-002353,HP250G7-002353.solomonedwards.com"
"PHIL$","PHIL","RestrictedKrbHost","Phil.solomonedwards.com,PHIL"
"PHIL$","PHIL","HOST","Phil.solomonedwards.com,PHIL"
"LS340-002036$","LS340-002036","RestrictedKrbHost","LS340-002036,LS340-002036.solomonedwards.com"
"LS340-002036$","LS340-002036","HOST","LS340-002036,LS340-002036.solomonedwards.com"
"CHI-L-84096NV$","CHI-L-84096NV","RestrictedKrbHost","CHI-L-84096NV,CHI-L-84096NV.solomonedwards.com"
"CHI-L-84096NV$","CHI-L-84096NV","HOST","CHI-L-84096NV,CHI-L-84096NV.solomonedwards.com"
"LS340-002032$","LS340-002032","RestrictedKrbHost","LS340-002032,LS340-002032.solomonedwards.com"
"LS340-002032$","LS340-002032","HOST","LS340-002032,LS340-002032.solomonedwards.com"
"SF-6420ZBS1$","SF-6420ZBS1","RestrictedKrbHost","SF-6420ZBS1,SF-6420ZBS1.solomonedwards.com"
"SF-6420ZBS1$","SF-6420ZBS1","HOST","SF-6420ZBS1,SF-6420ZBS1.solomonedwards.com"
"PHLC-L-44400XCF$","PHLC-L-44400XCF","TERMSRV","PHLC-L-44400XCF,PHLC-L-44400XCF.solomonedwards.com"
"PHLC-L-44400XCF$","PHLC-L-44400XCF","RestrictedKrbHost","PHLC-L-44400XCF,PHLC-L-44400XCF.solomonedwards.com"
"PHLC-L-44400XCF$","PHLC-L-44400XCF","HOST","PHLC-L-44400XCF,PHLC-L-44400XCF.solomonedwards.com"
"PHL-L-P44034YW$","PHL-L-P44034YW","RestrictedKrbHost","PHL-L-P44034YW,PHL-L-P44034YW.solomonedwards.com"
"PHL-L-P44034YW$","PHL-L-P44034YW","HOST","PHL-L-P44034YW,PHL-L-P44034YW.solomonedwards.com"
"SOLOMON-SPFE02$","SOLOMON-SPFE02","TERMSRV","SOLOMON-SPFE02,Solomon-SPFE02.solomonedwards.com"
"SOLOMON-SPFE02$","SOLOMON-SPFE02","WSMAN","Solomon-SPFE02,Solomon-SPFE02.solomonedwards.com"
"SOLOMON-SPFE02$","SOLOMON-SPFE02","RestrictedKrbHost","SOLOMON-SPFE02,SOLOMON-SPFE02.solomonedwards.com"
"SOLOMON-SPFE02$","SOLOMON-SPFE02","HOST","SOLOMON-SPFE02,SOLOMON-SPFE02.solomonedwards.com"
"EB840G6-OO2358$","EB840G6-OO2358","RestrictedKrbHost","EB840G6-OO2358,EB840G6-OO2358.solomonedwards.com"
"EB840G6-OO2358$","EB840G6-OO2358","HOST","EB840G6-OO2358,EB840G6-OO2358.solomonedwards.com"
"PB440G5-002123$","PB440G5-002123","RestrictedKrbHost","PB440G5-002123,PB440G5-002123.solomonedwards.com"
"PB440G5-002123$","PB440G5-002123","HOST","PB440G5-002123,PB440G5-002123.solomonedwards.com"
"SOLOMON-SPFE03$","SOLOMON-SPFE03","TERMSRV","SOLOMON-SPFE03,Solomon-SPFE03.solomonedwards.com"
"SOLOMON-SPFE03$","SOLOMON-SPFE03","WSMAN","Solomon-SPFE03.solomonedwards.com,Solomon-SPFE03"
"SOLOMON-SPFE03$","SOLOMON-SPFE03","RestrictedKrbHost","SOLOMON-SPFE03,SOLOMON-SPFE03.solomonedwards.com"
"SOLOMON-SPFE03$","SOLOMON-SPFE03","HOST","SOLOMON-SPFE03,SOLOMON-SPFE03.solomonedwards.com"
"PB440G5-002200$","PB440G5-002200","RestrictedKrbHost","PB440G5-002200,PB440G5-002200.solomonedwards.com"
"PB440G5-002200$","PB440G5-002200","HOST","PB440G5-002200,PB440G5-002200.solomonedwards.com"
"TIM-TRAVEL$","TIM-TRAVEL","RestrictedKrbHost","TIM-TRAVEL,TIM-TRAVEL.solomonedwards.com"
"TIM-TRAVEL$","TIM-TRAVEL","HOST","TIM-TRAVEL,TIM-TRAVEL.solomonedwards.com"
"PHL-L-E5200W7K$","PHL-L-E5200W7K","TERMSRV","PHL-L-E5200W7K,PHL-L-E5200W7K.solomonedwards.com"
"PHL-L-E5200W7K$","PHL-L-E5200W7K","RestrictedKrbHost","PHL-L-E5200W7K,PHL-L-E5200W7K.solomonedwards.com"
"PHL-L-E5200W7K$","PHL-L-E5200W7K","HOST","PHL-L-E5200W7K,PHL-L-E5200W7K.solomonedwards.com"
"EB840G1-1535$","EB840G1-1535","RestrictedKrbHost","EB840G1-1535,EB840G1-1535.solomonedwards.com"
"EB840G1-1535$","EB840G1-1535","HOST","EB840G1-1535,EB840G1-1535.solomonedwards.com"
"SFO-E6320D5Q1$","SFO-E6320D5Q1","RestrictedKrbHost","SFO-E6320D5Q1,SFO-E6320D5Q1.solomonedwards.com"
"SFO-E6320D5Q1$","SFO-E6320D5Q1","HOST","SFO-E6320D5Q1,SFO-E6320D5Q1.solomonedwards.com"
"LS340-002007$","LS340-002007","RestrictedKrbHost","LS340-002007,LS340-002007.solomonedwards.com"
"LS340-002007$","LS340-002007","HOST","LS340-002007,LS340-002007.solomonedwards.com"
"LAT6320-JBOL$","LAT6320-JBOL","RestrictedKrbHost","LAT6320-JBOL,LAT6320-JBOL.solomonedwards.com"
"LAT6320-JBOL$","LAT6320-JBOL","HOST","LAT6320-JBOL,LAT6320-JBOL.solomonedwards.com"
"PHL-L-P4400DZD$","PHL-L-P4400DZD","RestrictedKrbHost","PHL-L-P4400DZD,PHL-L-P4400DZD.solomonedwards.com"
"PHL-L-P4400DZD$","PHL-L-P4400DZD","HOST","PHL-L-P4400DZD,PHL-L-P4400DZD.solomonedwards.com"
"PHL-L-E430MXRK$","PHL-L-E430MXRK","RestrictedKrbHost","PHL-L-E430MXRK,PHL-L-E430MXRK.solomonedwards.com"
"PHL-L-E430MXRK$","PHL-L-E430MXRK","HOST","PHL-L-E430MXRK,PHL-L-E430MXRK.solomonedwards.com"
"PB450G6-002249$","PB450G6-002249","RestrictedKrbHost","PB450G6-002249,PB450G6-002249.solomonedwards.com"
"PB450G6-002249$","PB450G6-002249","HOST","PB450G6-002249,PB450G6-002249.solomonedwards.com"
"6420-SATISH$","6420-SATISH","RestrictedKrbHost","6420-SATISH,6420-SATISH.solomonedwards.com"
"6420-SATISH$","6420-SATISH","HOST","6420-SATISH,6420-SATISH.solomonedwards.com"
"LAT6420-JBAR$","LAT6420-JBAR","RestrictedKrbHost","LAT6420-JBAR,LAT6420-JBAR.solomonedwards.com"
"LAT6420-JBAR$","LAT6420-JBAR","HOST","LAT6420-JBAR,LAT6420-JBAR.solomonedwards.com"
"TPEE540-1508$","TPEE540-1508","TERMSRV","TPEE540-1508.solomonedwards.com,TPEE540-1508"
"TPEE540-1508$","TPEE540-1508","RestrictedKrbHost","TPEE540-1508.solomonedwards.com,TPEE540-1508"
"TPEE540-1508$","TPEE540-1508","HOST","TPEE540-1508.solomonedwards.com,TPEE540-1508"
"PB440G5-002193$","PB440G5-002193","RestrictedKrbHost","PB440G5-002193,PB440G5-002193.solomonedwards.com"
"PB440G5-002193$","PB440G5-002193","HOST","PB440G5-002193,PB440G5-002193.solomonedwards.com"
"PB440G5-002227$","PB440G5-002227","RestrictedKrbHost","PB440G5-002227,PB440G5-002227.solomonedwards.com"
"PB440G5-002227$","PB440G5-002227","HOST","PB440G5-002227,PB440G5-002227.solomonedwards.com"
"PHLA-L-P105436W$","PHLA-L-P105436W","vmrc","phla-l-p105436w.solomonedwards.com:5900,PHLA-L-P105436W:5900"
"PHLA-L-P105436W$","PHLA-L-P105436W","vssrvc","phla-l-p105436w.solomonedwards.com,PHLA-L-P105436W"
"PHLA-L-P105436W$","PHLA-L-P105436W","SMTPSVC","PHLA-L-P105436W,phla-l-p105436w.solomonedwards.com"
"PHLA-L-P105436W$","PHLA-L-P105436W","HOST","PHLA-L-P105436W,phla-l-p105436w.solomonedwards.com"
"NB470G7-002359$","NB470G7-002359","RestrictedKrbHost","NB470G7-002359,NB470G7-002359.solomonedwards.com"
"NB470G7-002359$","NB470G7-002359","HOST","NB470G7-002359,NB470G7-002359.solomonedwards.com"
"LATE6410-SDIM$","LATE6410-SDIM","TERMSRV","LATe6410-SDIM.solomonedwards.com,LATE6410-SDIM"
"LATE6410-SDIM$","LATE6410-SDIM","RestrictedKrbHost","LATE6410-SDIM,LATE6410-SDIM.solomonedwards.com"
"LATE6410-SDIM$","LATE6410-SDIM","HOST","LATE6410-SDIM,LATE6410-SDIM.solomonedwards.com"
"PHLPRNT01$","PHLPRNT01","TERMSRV","PHLPRNT01,PHLPRNT01.solomonedwards.com"
"PHLPRNT01$","PHLPRNT01","WSMAN","PHLPRNT01,PHLPRNT01.solomonedwards.com"
"PHLPRNT01$","PHLPRNT01","RestrictedKrbHost","PHLPRNT01.solomonedwards.com,PHLPRNT01"
"PHLPRNT01$","PHLPRNT01","HOST","PHLPRNT01.solomonedwards.com,PHLPRNT01"
"SOLOMON-SPBE01$","SOLOMON-SPBE01","MSSQLSvc","Solomon-SPBE01.solomonedwards.com,Solomon-SPBE01.solomonedwards.com:1433"
"SOLOMON-SPBE01$","SOLOMON-SPBE01","TERMSRV","SOLOMON-SPBE01,Solomon-SPBE01.solomonedwards.com"
"SOLOMON-SPBE01$","SOLOMON-SPBE01","WSMAN","Solomon-SPBE01,Solomon-SPBE01.solomonedwards.com"
"SOLOMON-SPBE01$","SOLOMON-SPBE01","RestrictedKrbHost","SOLOMON-SPBE01,SOLOMON-SPBE01.solomonedwards.com"
"SOLOMON-SPBE01$","SOLOMON-SPBE01","HOST","SOLOMON-SPBE01,SOLOMON-SPBE01.solomonedwards.com"
"PHLM-L-E540SF6H$","PHLM-L-E540SF6H","TERMSRV","PHLM-L-E540SF6H.solomonedwards.com,PHLM-L-E540SF6H"
"PHLM-L-E540SF6H$","PHLM-L-E540SF6H","RestrictedKrbHost","PHLM-L-E540SF6H,PHLM-L-E540SF6H.solomonedwards.com"
"PHLM-L-E540SF6H$","PHLM-L-E540SF6H","HOST","PHLM-L-E540SF6H,PHLM-L-E540SF6H.solomonedwards.com"
"WIN7KMS$","WIN7KMS","TERMSRV","WIN7KMS,Win7KMS.solomonedwards.com"
"WIN7KMS$","WIN7KMS","RestrictedKrbHost","WIN7KMS,WIN7KMS.solomonedwards.com"
"WIN7KMS$","WIN7KMS","HOST","WIN7KMS,WIN7KMS.solomonedwards.com"
"SOLOMON-LYNC06$","SOLOMON-LYNC06","TERMSRV","SOLOMON-LYNC06,Solomon-Lync06.solomonedwards.com"
"SOLOMON-LYNC06$","SOLOMON-LYNC06","WSMAN","Solomon-Lync06,Solomon-Lync06.solomonedwards.com"
"SOLOMON-LYNC06$","SOLOMON-LYNC06","RestrictedKrbHost","SOLOMON-LYNC06,SOLOMON-LYNC06.solomonedwards.com"
